age,education-num,race,sex,capital-gain,capital-loss,hours-per-week,Probability
20,10,1,0,0,0,35,0
50,9,0,1,0,0,48,1
30,4,1,1,0,0,35,0
30,9,1,1,0,0,55,1
70,9,1,1,2653,0,20,0
17,7,1,1,0,0,15,0
70,14,1,1,20051,0,40,1
20,10,1,1,0,0,30,0
20,12,1,1,0,0,30,0
20,13,1,1,0,0,45,0
19,10,1,0,0,0,20,0
20,10,0,0,0,0,40,0
19,10,1,1,0,0,20,0
40,10,1,1,0,0,40,0
20,6,1,1,0,0,36,0
40,10,1,1,0,0,40,1
50,10,1,0,0,0,32,0
50,9,1,1,0,0,40,1
40,9,1,1,0,0,80,0
30,9,1,1,0,0,40,0
20,12,1,0,0,0,40,0
40,16,1,1,99999,0,30,1
20,4,1,1,0,0,40,0
30,9,1,0,0,0,40,1
20,3,0,1,0,0,40,0
20,9,1,1,0,0,40,0
20,9,1,1,0,0,30,0
20,13,1,0,0,0,30,0
20,10,0,0,0,0,45,0
60,9,1,1,0,0,40,0
30,10,1,1,0,0,50,0
50,4,1,1,0,0,40,0
50,10,1,0,0,0,36,0
40,10,1,1,0,0,50,1
30,10,1,1,0,0,40,0
20,13,0,0,0,0,40,0
30,10,1,1,0,0,40,0
20,13,1,1,0,0,45,0
50,13,0,1,15024,0,40,1
40,13,1,1,0,0,40,0
40,11,1,1,0,0,40,0
20,13,1,0,0,0,40,0
30,10,1,1,0,1408,40,0
30,7,1,1,0,0,36,0
30,10,1,1,0,0,40,0
50,11,1,1,0,0,50,0
17,8,1,0,0,0,6,0
30,13,1,1,0,0,50,0
20,9,0,1,0,0,24,0
40,9,1,0,1831,0,38,0
20,10,1,0,0,0,40,0
30,9,0,0,0,0,40,0
40,9,1,1,0,0,50,1
20,14,0,1,0,0,42,0
40,15,1,1,0,0,60,1
50,10,1,1,0,0,40,0
30,13,1,0,0,0,40,0
20,12,1,0,0,0,40,0
40,14,1,1,7688,0,46,1
20,10,1,0,2176,0,40,0
40,9,0,0,0,0,40,0
20,9,1,1,0,0,40,0
70,6,1,1,0,0,20,0
20,9,1,1,0,0,40,0
30,9,1,0,0,0,40,0
40,10,1,1,7688,0,45,1
20,13,1,1,0,0,40,0
30,12,0,0,0,0,40,0
60,6,1,0,0,0,40,0
40,9,1,0,0,0,30,1
20,1,0,0,0,0,40,0
18,10,1,0,0,0,38,0
30,9,1,1,0,0,40,0
30,13,1,1,4650,0,35,0
19,10,0,0,0,0,35,0
20,10,1,1,4101,0,40,0
30,9,1,1,0,0,45,0
20,9,1,1,0,0,40,0
30,9,1,1,0,0,43,0
40,8,0,0,3103,0,40,1
30,13,1,0,0,0,48,0
60,7,0,0,0,0,15,0
18,7,1,1,0,0,40,0
20,9,1,1,0,0,40,0
20,14,1,1,0,0,65,0
50,10,1,1,0,0,40,0
30,16,1,1,0,0,60,1
20,13,1,1,0,0,45,0
20,9,1,1,0,0,40,0
50,4,1,1,0,0,50,0
20,10,1,0,0,0,30,0
40,11,0,0,0,0,40,0
30,10,1,0,0,0,35,1
30,7,1,1,5178,0,40,1
40,14,1,0,0,1669,40,0
20,9,0,1,0,0,40,0
30,10,1,1,0,1380,70,0
50,9,1,0,0,0,40,0
30,9,1,0,15024,0,40,1
50,13,1,0,0,0,40,0
40,9,0,1,0,0,48,0
20,13,0,1,0,0,55,0
50,9,1,1,15024,0,40,1
40,13,1,1,8614,0,40,1
50,16,1,1,15024,0,60,1
30,12,1,1,0,0,44,0
40,12,0,1,0,0,40,0
50,13,1,0,0,0,40,0
20,9,1,0,0,0,40,0
50,13,1,1,0,0,70,0
20,10,1,1,0,0,45,0
20,12,1,1,0,0,40,0
30,9,1,1,0,0,40,0
70,12,1,0,0,0,4,0
30,13,1,1,0,0,45,1
40,13,1,0,0,0,28,0
60,4,1,1,0,0,40,0
40,14,1,1,7298,0,40,1
50,4,1,1,0,1977,63,1
30,4,0,1,0,0,10,0
40,10,1,1,0,0,40,0
40,13,0,1,0,0,40,0
60,9,1,1,0,0,20,0
30,6,1,1,0,0,40,1
40,13,1,1,0,0,50,1
60,3,1,1,3411,0,45,0
50,10,1,1,0,0,40,1
40,9,1,1,0,0,40,0
20,9,0,1,0,0,40,0
30,9,1,1,0,0,46,0
50,15,1,0,0,2559,50,1
40,14,1,1,0,1902,40,1
30,9,1,0,0,0,40,0
50,15,1,1,0,0,80,1
20,11,1,1,0,0,40,0
30,11,1,0,0,0,40,0
40,10,1,1,0,0,40,0
30,14,1,1,0,0,40,0
60,13,1,0,0,0,40,0
50,9,1,1,0,0,40,0
60,7,1,0,0,0,20,0
40,11,1,0,0,0,10,0
40,9,1,1,0,0,40,0
50,10,0,1,0,0,40,0
20,13,1,1,0,0,55,0
50,9,1,1,0,0,46,1
70,4,1,0,0,0,15,0
30,13,1,1,0,0,55,0
50,13,1,0,0,0,40,0
50,13,1,1,0,0,40,1
50,6,0,0,0,0,40,0
17,8,1,1,0,0,20,0
40,10,1,0,0,1741,50,0
40,10,1,0,0,0,40,0
20,15,1,1,27828,0,45,1
30,13,1,1,0,0,40,1
40,15,1,1,0,0,60,1
40,10,1,1,0,0,40,0
60,15,1,1,0,0,9,1
40,9,1,1,0,0,60,1
20,3,1,1,0,0,40,0
30,10,1,1,0,0,40,0
60,11,0,0,0,0,40,1
30,8,1,1,0,0,40,1
60,13,1,1,6767,0,20,0
20,9,0,1,0,0,20,0
40,9,1,0,0,0,40,0
20,9,1,0,0,0,40,1
18,10,1,1,0,0,30,0
40,9,0,0,0,0,40,0
50,9,1,1,0,0,48,1
30,9,1,1,0,0,85,0
20,9,1,1,0,0,60,0
40,14,1,0,0,0,35,0
30,10,1,1,0,0,84,0
30,13,1,1,0,0,50,1
40,5,0,1,0,0,40,0
18,6,0,1,0,0,10,0
40,14,1,1,0,1977,60,1
50,9,1,1,0,0,40,1
50,9,1,1,0,1672,50,0
50,10,1,0,0,0,45,0
20,10,1,1,0,0,50,0
20,13,1,0,0,0,40,0
40,10,1,1,0,0,40,0
40,9,1,1,0,0,40,0
30,10,1,0,0,0,40,0
18,9,1,0,0,0,30,0
30,9,1,1,0,0,65,0
30,6,1,1,0,0,40,0
30,3,1,1,0,0,25,0
40,13,1,1,0,0,51,0
20,9,1,1,0,0,40,0
20,13,0,1,0,0,35,0
50,3,1,1,0,0,50,0
60,9,1,1,0,0,40,0
30,13,1,0,0,0,40,0
60,14,1,1,0,0,99,0
40,13,1,1,0,0,40,0
40,14,1,1,15024,0,60,1
18,10,1,0,0,0,25,0
30,13,1,1,0,0,40,0
30,13,0,0,7688,0,50,1
30,16,1,1,0,0,45,1
30,9,1,1,3137,0,40,0
20,9,1,1,3325,0,40,0
20,10,1,1,0,0,35,0
40,9,1,1,15024,0,80,1
30,6,1,0,0,0,34,0
40,4,0,1,0,0,40,0
20,10,1,0,0,0,60,0
50,9,1,1,0,0,55,0
40,10,1,1,0,0,60,1
20,9,0,1,0,0,30,0
30,10,1,1,0,0,36,0
60,9,1,0,99999,0,40,1
30,13,1,0,0,0,20,0
20,9,1,0,0,0,45,0
20,9,1,1,0,0,40,0
20,10,0,1,0,0,30,0
40,9,1,1,3137,0,40,0
50,10,1,1,0,1848,45,1
40,14,1,1,0,0,45,0
70,9,1,0,0,0,13,0
40,13,1,1,0,0,40,1
40,14,1,0,0,0,70,0
30,11,0,0,0,0,60,1
20,7,1,1,0,0,35,0
40,11,1,0,0,0,44,0
20,9,1,1,0,0,55,0
20,10,1,1,0,0,40,0
20,9,1,0,0,0,15,0
20,13,1,1,0,0,40,0
20,11,1,0,0,0,25,0
30,14,1,1,0,0,45,0
50,14,0,0,0,0,40,0
30,7,1,0,0,0,40,0
30,12,0,1,14344,0,40,1
60,10,1,1,0,0,45,0
30,10,1,1,0,0,40,0
70,9,1,1,0,0,25,0
20,9,1,0,0,0,40,0
40,13,1,1,0,1902,32,1
40,12,1,0,0,0,30,0
40,10,1,0,3325,0,60,0
19,10,1,1,594,0,24,0
40,7,0,1,0,0,40,0
50,9,1,1,0,0,45,0
60,10,1,0,0,0,40,0
20,9,1,1,0,0,40,0
40,5,1,0,0,0,35,0
40,10,1,1,0,1628,40,0
19,9,1,1,0,0,20,0
40,7,1,0,0,0,25,0
40,9,1,0,0,0,30,1
40,9,1,0,0,0,40,0
30,11,1,1,0,0,40,0
40,13,1,1,15024,0,40,1
30,9,1,1,0,0,40,0
50,9,1,1,0,0,40,1
20,10,1,1,0,2001,45,0
30,9,1,1,0,0,40,0
50,11,1,1,0,0,40,0
18,10,1,0,2176,0,35,0
50,11,0,1,0,0,40,0
50,9,1,1,0,0,50,1
30,13,0,1,0,0,40,1
50,10,1,0,0,0,40,1
40,10,1,1,0,0,40,1
40,12,1,1,0,0,40,1
50,14,1,0,0,0,40,0
20,9,1,1,0,0,25,0
50,9,1,1,7298,0,40,1
20,12,1,0,0,0,32,0
40,9,1,0,0,0,40,0
40,13,1,1,0,0,40,0
20,13,1,1,2174,0,45,0
50,10,1,1,15024,0,40,1
20,9,1,1,0,0,40,0
50,13,1,1,0,0,40,1
50,16,1,1,15024,0,40,1
50,14,1,1,0,1887,44,1
30,9,1,1,0,0,49,1
40,9,0,1,0,0,40,0
60,13,1,1,0,0,12,0
50,9,1,0,0,0,45,0
40,9,1,0,0,0,40,0
50,10,1,1,0,1672,40,0
50,9,1,1,0,0,40,0
30,9,0,0,0,0,40,0
30,12,1,0,0,0,40,0
20,10,1,1,0,0,35,0
40,13,1,1,7688,0,66,1
20,6,1,1,0,0,40,0
30,10,0,0,0,0,40,0
40,9,1,1,0,1980,40,0
17,6,1,1,0,0,12,0
50,6,1,1,0,0,40,0
30,10,1,1,0,0,40,0
50,16,1,1,0,1977,50,1
50,13,1,1,0,0,40,0
20,12,1,0,0,0,40,0
30,5,1,1,0,0,50,0
30,9,0,1,0,0,48,1
30,13,1,1,0,0,40,0
50,10,1,1,0,0,45,0
40,9,0,1,0,0,60,0
20,10,1,1,0,0,40,0
50,13,1,1,15024,0,50,1
30,9,0,1,0,0,40,0
30,6,1,1,0,0,40,0
20,10,0,1,0,0,50,0
30,13,1,1,0,0,45,0
30,12,1,1,0,0,40,0
40,10,1,1,0,0,45,1
40,9,1,0,0,0,36,0
19,9,1,1,0,0,53,0
20,12,1,1,0,0,32,0
40,9,1,1,0,0,40,0
50,9,1,1,0,0,38,1
40,9,1,1,0,0,40,0
40,6,1,1,0,0,60,0
50,9,1,0,0,0,40,0
20,9,1,1,0,0,40,0
60,10,1,1,10605,0,20,1
40,13,1,1,0,0,48,1
30,9,1,1,0,0,40,0
20,13,1,1,0,0,40,0
20,9,1,1,0,0,40,0
20,10,1,1,0,0,15,0
30,6,1,1,0,0,40,0
20,10,1,1,0,0,40,0
20,9,0,0,0,0,25,0
20,9,1,0,0,0,23,0
60,14,1,1,0,2377,42,1
50,10,1,0,0,0,40,0
30,9,1,1,0,0,40,0
20,12,1,0,0,0,25,0
30,5,1,1,0,0,40,0
60,10,1,1,0,0,8,0
20,12,1,0,0,0,32,0
50,9,1,1,0,0,35,0
20,9,1,1,0,0,60,0
20,10,1,1,0,0,65,0
30,16,1,1,0,0,40,1
17,5,0,0,0,0,40,0
40,14,1,1,0,0,40,1
50,10,0,0,0,0,40,0
20,12,1,0,0,0,40,0
18,10,1,1,0,0,15,0
20,10,1,1,0,0,30,0
30,10,1,1,0,0,40,0
60,9,1,1,0,0,40,1
40,3,1,1,0,0,40,0
30,10,1,0,0,0,40,0
20,10,1,1,0,0,40,0
20,9,1,1,2174,0,50,0
50,10,0,1,0,0,25,0
20,10,1,1,0,0,24,0
50,6,0,1,0,0,40,0
20,6,1,1,0,0,30,0
40,10,1,1,0,0,55,0
17,6,1,1,0,0,40,0
40,14,1,1,0,0,72,0
30,13,1,1,0,0,40,0
60,5,0,1,0,0,40,0
20,13,1,0,0,0,40,0
40,10,0,1,0,0,40,0
30,11,1,0,0,0,40,0
50,10,1,1,0,0,40,1
50,6,1,1,0,0,40,1
50,13,0,1,0,0,40,0
40,10,1,1,0,0,41,0
20,9,1,1,0,0,40,0
20,12,1,0,0,0,40,0
40,9,0,1,0,0,40,1
30,9,1,1,0,0,40,0
40,10,1,1,3103,0,42,0
20,10,1,1,0,0,30,0
20,9,1,1,0,0,40,0
60,15,1,1,0,0,5,0
30,12,1,1,0,0,40,0
20,9,1,1,0,0,25,0
30,14,1,0,0,1977,24,1
17,6,1,0,0,0,20,0
20,9,1,1,0,0,40,0
20,9,0,0,0,0,40,0
50,3,1,1,0,0,40,0
30,7,1,1,0,0,60,0
40,9,1,0,0,0,40,0
30,2,1,1,0,0,40,0
50,11,1,1,0,0,50,1
60,16,0,1,0,0,12,0
40,10,1,1,0,0,40,0
50,12,1,1,0,1740,40,0
20,9,1,0,0,0,40,0
40,14,1,1,0,0,50,1
50,13,1,1,7688,0,50,1
40,10,1,1,0,0,40,0
20,13,1,0,2597,0,50,0
30,13,1,1,2407,0,40,0
50,9,1,1,0,0,50,0
30,9,1,1,0,0,40,0
60,11,1,1,0,0,40,0
20,9,0,1,0,0,40,0
40,9,1,0,0,0,46,0
40,9,1,0,0,0,40,0
19,8,1,0,0,0,40,0
30,10,0,0,0,0,38,0
40,13,1,1,0,0,40,0
20,9,1,0,0,0,50,0
70,9,1,1,0,0,15,0
50,3,1,1,2580,0,15,0
20,9,1,1,2885,0,40,0
19,7,1,1,0,0,30,0
30,13,1,0,0,0,40,0
50,13,1,1,0,0,48,0
20,9,1,1,0,0,13,0
40,9,1,1,0,0,50,1
30,13,1,1,0,0,40,1
40,4,0,1,0,0,40,0
50,6,1,0,0,0,40,0
40,10,1,1,4934,0,51,1
40,9,1,0,0,2001,40,0
40,13,1,1,0,0,50,1
40,10,0,0,0,0,40,0
20,13,0,0,0,0,40,0
20,9,1,1,0,0,43,0
50,9,1,0,0,0,10,0
30,10,1,1,0,0,40,1
20,13,1,0,0,0,50,0
30,9,1,1,0,0,40,0
40,6,1,1,0,0,40,0
20,10,1,1,0,0,10,0
50,5,0,0,0,0,30,0
20,13,1,1,0,0,50,0
20,13,1,1,0,0,12,0
20,7,1,0,0,0,40,0
50,13,1,1,0,0,60,1
20,9,1,1,0,0,35,0
60,7,1,1,0,0,20,0
30,4,1,0,0,0,35,0
30,10,1,1,0,0,40,0
50,13,1,0,0,0,40,0
40,10,1,1,0,2444,40,1
30,9,1,1,0,2258,70,0
20,10,0,1,0,0,24,0
40,12,1,1,0,0,45,1
60,4,1,1,0,0,30,0
40,13,1,1,0,0,60,1
50,9,1,0,0,0,30,0
30,13,1,0,0,0,40,0
20,10,1,0,0,0,40,0
50,10,1,1,0,0,45,1
40,15,1,1,99999,0,37,1
50,7,1,1,0,0,40,0
40,10,1,1,0,0,80,1
50,10,1,1,0,0,40,0
20,9,1,1,0,0,25,0
40,10,0,0,0,0,40,0
40,14,1,0,0,0,60,0
40,13,1,1,0,0,50,1
30,9,0,0,0,0,40,0
40,12,1,0,0,0,45,1
20,13,1,1,0,0,40,0
40,9,1,1,0,1887,40,1
50,9,1,1,15024,0,40,1
30,9,1,1,0,0,40,0
30,9,1,1,0,0,40,1
20,10,1,1,0,0,40,0
40,9,1,1,0,0,50,1
50,10,1,0,0,0,40,0
20,12,0,1,0,2824,40,1
20,5,1,1,0,0,40,0
60,9,1,0,0,0,25,0
40,13,1,1,3103,0,40,1
50,15,1,1,99999,0,40,1
30,13,1,1,27828,0,40,1
50,9,1,0,0,0,32,0
30,10,0,1,0,0,40,1
20,13,1,1,0,1740,70,0
19,6,1,1,0,0,39,0
30,9,1,1,0,0,40,0
40,10,1,1,0,0,40,1
50,12,1,1,0,0,55,1
20,10,1,0,0,0,40,0
30,9,1,0,0,0,25,0
20,13,1,0,0,0,40,0
20,13,1,0,0,0,40,0
30,14,0,1,0,0,40,1
20,8,0,1,0,0,40,0
30,9,1,1,0,0,45,0
30,13,0,0,0,0,40,0
20,9,1,1,0,0,54,0
20,9,1,0,0,0,40,1
40,1,1,1,0,0,25,0
40,11,1,0,0,0,38,0
30,13,1,0,0,0,45,0
30,10,1,0,0,0,40,0
20,8,1,1,0,0,45,0
50,13,1,0,0,0,50,1
30,13,1,0,0,0,40,0
50,10,0,1,0,0,35,0
40,13,1,1,15024,0,60,1
40,14,1,1,0,0,35,1
60,9,0,1,0,0,40,0
30,14,0,1,0,0,40,0
40,10,1,1,0,0,50,0
19,9,1,1,0,0,25,0
30,10,1,1,3464,0,40,0
30,9,1,1,0,0,51,0
60,11,1,1,0,0,8,0
20,10,1,1,0,0,25,0
20,9,1,1,0,0,40,0
20,10,0,1,0,0,14,0
40,9,1,1,0,0,40,0
30,13,1,1,0,0,72,1
20,14,1,0,0,0,80,1
20,11,1,1,0,0,40,0
50,9,0,0,0,0,40,0
30,9,1,1,0,1651,40,0
20,8,1,1,0,0,40,0
20,9,0,1,0,0,40,0
30,13,0,0,0,1887,40,1
20,13,1,0,0,0,35,0
30,5,1,1,0,0,37,0
20,13,1,0,0,0,50,0
20,13,1,1,0,0,40,0
30,9,1,0,0,0,4,0
30,9,1,0,0,0,40,0
70,6,1,1,0,0,45,0
50,9,1,1,0,0,40,0
40,10,1,0,0,0,35,0
30,7,0,1,0,0,55,0
50,9,1,1,0,0,50,0
30,14,1,0,0,0,32,0
40,10,1,0,0,0,40,0
40,10,1,1,5178,0,40,1
20,9,1,0,0,0,45,0
30,10,0,0,0,0,40,0
60,10,1,1,0,0,50,0
40,14,1,1,15024,0,50,1
20,10,1,1,7298,0,55,1
20,15,1,0,0,0,40,0
30,10,0,0,0,0,40,0
50,9,1,0,0,0,50,0
19,10,1,0,0,0,20,0
18,10,1,0,0,0,24,0
20,10,1,1,0,0,45,0
20,12,1,0,0,0,20,0
50,6,1,1,0,0,40,1
40,9,1,1,0,0,42,1
20,10,1,1,0,0,50,1
60,6,1,0,0,0,40,0
20,9,1,1,0,0,40,0
50,9,0,1,0,0,40,0
30,11,1,1,0,0,99,1
30,6,1,0,0,0,35,0
30,12,1,1,0,0,40,1
30,5,1,1,0,0,40,0
30,9,1,1,4508,0,90,0
50,15,1,0,0,0,50,1
20,9,1,0,0,0,40,0
40,10,1,1,0,0,40,0
40,9,1,1,0,0,40,0
50,9,1,1,0,0,60,1
17,6,1,0,0,0,20,0
50,13,1,0,0,1876,54,0
30,13,1,1,0,0,50,1
40,9,1,0,0,0,40,0
18,7,1,1,0,0,16,0
60,6,1,0,0,0,40,0
40,14,1,1,0,0,40,0
40,16,1,1,0,0,70,0
70,4,1,1,0,0,40,0
60,16,1,1,0,0,60,1
20,13,1,0,0,0,45,1
20,9,1,1,0,0,48,0
30,9,1,1,0,0,40,0
50,10,1,0,0,0,40,0
30,13,1,0,0,0,55,0
30,10,1,0,13550,0,45,1
30,14,0,1,0,0,40,1
40,9,1,0,0,0,40,0
30,10,1,1,4650,0,40,0
40,13,1,1,0,0,50,1
40,15,0,1,0,0,40,1
30,9,1,0,0,0,30,0
40,10,1,0,0,0,40,0
40,13,1,1,3137,0,40,0
20,9,1,1,0,0,40,0
20,10,1,1,0,0,35,0
40,10,1,1,0,0,45,1
50,11,0,1,0,0,40,0
30,13,1,0,4787,0,43,1
30,12,0,0,0,0,40,0
30,10,1,1,0,0,72,0
20,7,1,1,0,0,40,0
17,7,1,1,0,0,10,0
20,10,0,0,0,0,32,0
20,11,0,1,0,0,40,0
50,9,1,1,0,1902,40,0
20,10,1,1,0,0,20,0
40,9,1,1,8614,0,40,1
20,2,1,1,0,0,30,0
60,10,1,1,0,0,40,1
20,9,1,1,0,0,30,0
50,10,1,1,0,0,45,1
30,9,1,0,0,0,40,1
40,13,0,1,0,0,40,1
20,7,1,0,0,0,25,0
19,10,1,0,0,0,35,0
30,9,1,1,0,0,40,0
30,11,1,0,0,0,40,1
40,12,1,1,0,0,25,0
60,9,1,1,0,0,25,0
20,9,1,1,0,0,45,0
30,13,1,1,3908,0,50,0
17,7,1,1,0,0,40,0
20,9,1,1,0,0,40,0
60,14,1,1,0,0,40,1
40,4,1,1,0,0,40,0
20,9,1,1,0,0,50,0
20,10,1,0,0,0,6,0
20,10,1,1,0,0,24,0
30,10,1,1,0,0,40,1
19,10,1,0,0,0,30,0
30,8,1,0,0,0,40,0
40,13,1,1,15024,0,50,1
60,13,1,1,0,0,40,0
20,15,1,1,0,2339,40,0
18,7,1,0,0,0,15,0
50,15,0,1,15024,0,50,1
30,13,1,1,0,0,40,0
20,10,0,1,0,0,40,0
40,14,1,0,0,0,43,0
20,7,1,0,0,2754,42,0
30,13,1,0,0,0,40,1
60,9,1,1,0,0,40,0
40,16,1,1,0,2415,55,1
20,6,1,1,0,0,40,0
20,10,1,0,0,0,35,0
40,14,1,1,0,1887,40,1
50,10,1,1,0,1977,40,1
30,9,1,1,0,0,72,0
60,16,1,1,0,0,20,1
60,13,1,1,0,0,20,1
30,10,1,1,0,0,40,0
19,9,1,1,0,0,20,0
40,4,1,1,0,0,99,0
20,11,1,1,0,0,45,0
30,10,1,1,0,0,50,1
50,13,1,1,0,0,40,1
40,8,1,0,0,0,55,0
50,9,1,0,0,0,40,0
60,10,1,0,0,0,40,0
50,9,1,1,0,0,40,0
50,7,1,0,0,0,47,0
50,13,1,1,0,0,44,1
30,10,0,1,0,0,40,0
40,13,1,1,7688,0,45,1
40,9,0,0,0,0,40,0
60,13,1,1,0,2179,45,0
40,9,1,0,0,0,40,0
20,10,1,0,0,0,28,0
30,14,1,1,0,0,72,0
30,11,1,1,0,0,40,0
30,13,1,1,0,0,45,0
50,14,1,1,7688,0,60,1
20,10,1,0,0,0,40,0
40,13,1,0,5455,0,40,0
50,13,1,1,0,0,40,1
30,9,1,1,0,0,40,0
50,7,1,1,0,0,60,0
30,16,1,1,0,1977,99,1
40,9,1,0,0,0,40,0
30,11,1,1,0,0,40,0
20,10,1,0,594,0,25,0
17,6,1,1,0,0,30,0
40,9,1,1,0,0,60,0
70,13,1,1,0,0,15,0
20,13,1,1,0,0,45,1
50,10,1,1,0,0,40,0
40,10,1,1,7298,0,45,1
40,13,0,0,99999,0,25,1
30,13,0,0,0,0,40,0
30,9,1,1,0,0,50,0
20,9,1,1,0,0,40,0
20,10,1,1,0,0,40,0
70,13,1,0,0,0,6,0
50,14,1,1,0,0,40,1
40,4,0,0,0,0,50,0
60,5,0,1,0,0,24,0
40,13,0,1,7298,0,40,1
30,13,1,1,0,0,40,1
30,13,1,1,0,0,50,1
70,9,1,0,2009,0,40,0
40,4,1,1,0,0,30,0
40,14,1,1,15024,0,35,1
40,10,1,1,0,0,40,0
40,10,0,0,0,0,38,1
30,11,1,1,0,0,40,1
30,10,1,0,7298,0,39,1
20,13,0,0,0,0,40,0
50,3,1,1,0,0,40,0
40,9,1,1,0,1902,40,1
20,9,1,0,0,0,30,0
20,9,1,1,0,0,38,0
30,10,1,1,0,0,47,0
50,10,1,1,0,0,40,0
60,9,0,0,0,0,20,0
50,9,1,1,0,0,30,0
30,14,1,0,0,0,32,0
40,4,1,1,0,0,40,0
60,9,1,0,0,0,40,0
20,3,1,1,0,0,55,0
40,13,0,0,0,0,35,0
30,13,1,1,0,0,70,0
60,9,0,0,0,0,40,0
60,4,1,1,0,0,10,0
70,9,1,1,0,0,14,0
40,14,1,1,0,0,40,0
20,12,1,0,0,0,40,0
30,9,1,1,0,0,48,0
50,13,1,1,0,0,40,0
40,10,0,1,0,0,55,1
30,9,1,1,0,0,70,0
50,10,1,0,0,0,40,0
20,13,0,1,0,0,50,1
60,9,1,1,0,0,30,0
30,9,1,0,0,0,40,0
40,9,1,1,0,0,40,1
30,9,1,0,0,1590,40,0
50,10,1,1,0,0,40,1
40,8,1,1,0,0,40,0
20,10,1,1,0,0,25,0
50,9,1,1,0,0,40,1
40,14,1,1,0,0,50,1
40,9,1,1,0,0,40,0
40,10,1,1,0,0,40,0
30,7,0,0,0,0,40,0
20,9,0,1,0,0,40,0
50,13,0,0,0,0,40,0
30,9,1,1,0,0,40,0
30,10,1,0,0,0,40,0
50,9,1,1,0,1504,35,0
20,10,1,1,0,0,16,0
30,15,1,1,0,0,40,1
20,9,1,1,0,0,35,0
40,9,0,1,0,0,40,1
20,10,1,0,0,0,8,0
40,14,1,1,7298,0,70,1
30,13,1,1,0,0,70,1
60,13,1,1,0,0,70,0
30,10,1,1,0,0,60,1
70,4,1,0,0,0,20,0
40,10,0,1,0,0,70,1
50,14,1,1,0,1977,50,1
30,13,1,1,15024,0,50,1
30,3,1,1,3464,0,40,0
40,13,1,1,0,0,50,1
40,13,1,0,0,0,40,0
50,9,0,0,0,0,48,0
20,11,1,1,0,0,40,0
50,9,1,1,0,0,50,0
30,10,1,1,0,0,40,0
40,10,1,1,0,0,45,0
40,9,1,1,3325,0,45,0
30,10,1,1,0,0,65,0
40,14,1,1,0,0,61,1
20,13,1,0,0,0,40,0
20,9,1,0,3103,0,20,0
40,8,1,0,0,0,36,0
50,10,0,1,0,0,30,0
20,10,1,0,0,0,40,0
60,9,1,1,0,0,8,0
30,13,1,1,0,0,52,1
40,8,0,0,0,0,40,0
30,10,1,0,0,0,60,0
40,9,1,1,3674,0,30,0
20,15,1,0,0,0,45,0
19,10,1,1,0,0,35,0
18,9,1,0,3103,0,40,0
20,7,1,1,0,0,50,1
30,13,1,0,0,0,40,0
30,9,0,1,0,0,40,0
19,1,1,1,0,0,36,0
20,10,1,1,0,0,40,0
30,14,1,0,0,0,55,0
30,10,0,1,0,0,60,0
40,9,1,0,0,0,40,1
30,10,1,0,0,0,40,1
40,5,1,0,0,0,40,0
50,10,1,0,0,0,54,0
20,12,1,1,0,0,15,0
40,9,1,1,0,0,50,0
40,9,1,0,3103,0,52,1
30,9,1,1,0,0,45,0
20,9,0,1,0,0,40,0
30,6,1,1,0,0,50,0
30,9,1,0,0,0,40,0
50,16,1,0,0,0,50,0
50,4,1,1,0,0,40,0
20,9,0,0,0,0,37,0
30,13,1,1,0,0,40,0
19,9,1,1,0,0,40,0
60,10,1,1,0,0,50,1
40,11,1,0,0,0,40,0
20,9,1,1,0,0,38,0
50,14,1,1,0,0,55,1
40,13,1,1,0,0,84,1
30,9,0,0,0,0,48,0
20,7,1,1,0,0,40,0
30,10,1,1,0,0,40,0
50,9,0,0,0,0,44,0
20,13,1,0,0,0,45,1
50,16,0,0,0,0,40,1
30,9,1,1,0,0,40,0
40,12,0,0,0,0,31,0
60,16,1,1,0,0,12,0
30,14,1,1,0,0,30,0
20,9,1,1,0,0,20,0
60,9,1,1,0,0,60,0
50,5,1,1,0,0,50,0
60,9,1,0,0,0,24,0
30,9,1,1,0,0,40,1
17,7,1,1,0,0,40,0
40,9,0,1,0,0,40,0
50,4,1,1,0,0,38,0
40,10,0,1,0,0,99,0
20,13,1,1,0,0,40,0
30,11,1,1,0,0,35,0
60,10,1,0,0,0,40,1
30,12,0,0,0,0,40,0
40,13,1,1,5178,0,40,1
50,9,1,1,0,0,36,1
60,12,1,0,0,0,40,0
40,10,0,1,0,0,40,0
60,13,1,1,20051,0,45,1
60,9,1,1,0,0,40,0
30,9,1,0,0,0,36,1
40,10,0,1,0,0,40,0
30,9,1,1,0,0,49,0
19,9,1,0,0,0,16,0
50,9,1,1,0,0,40,0
50,10,1,1,0,0,40,0
30,13,1,1,0,0,50,1
50,10,1,1,0,0,45,1
20,11,1,1,0,0,40,0
20,9,1,0,0,0,34,0
40,14,0,1,0,0,40,0
30,9,1,1,0,0,40,0
19,7,1,1,0,0,30,0
60,9,1,1,0,0,40,1
20,14,1,1,0,0,38,1
70,10,1,0,0,0,4,0
20,9,1,1,0,0,40,0
50,12,1,0,0,0,40,0
30,10,1,0,0,0,25,0
17,7,1,1,0,0,30,0
20,10,1,1,10520,0,50,1
20,10,0,0,0,0,23,0
20,8,1,1,0,0,40,0
40,9,1,1,0,0,40,0
30,13,1,0,0,0,60,1
